Station,depSM,index,Unnamed: 0.1,Unnamed: 0,latitude,longitude,timeJ,t090C,T0,c0S/m,C0,prDM,p,sbeox0V,oxy0,dz/dtM,flECO-AFL,upoly0,sal00,sbox0Mm/Kg,flag,Year,Fluorescence,sbeox0ML/L,density00,svCM,scan,t190C,T1,c1S/m,C1,sbeox1V,oxy1,xmiss,potemp090C,sbeox0PS,STATION
ST_2,5.0,96.0,96.0,96.0,58.3282,11.8559,39.386945,15.6872,15.6872,3.016049,3.016049,5.047,5.047,2.0634,2.0634,0.255,0.6299,1.0589438,23.2498,205.627,0.0,2019.0,0.006299,,,,,,,,,,,,,,ST_2
ST_2,5.5,97.0,97.0,97.0,58.3282,11.8559,39.386965,15.6813,15.6813,3.013084,3.013084,5.552,5.552,2.0446,2.0446,0.291,0.6275,1.0945412,23.228,205.082,0.0,2019.0,0.0062749999999999,,,,,,,,,,,,,,ST_2
ST_2,6.0,98.0,98.0,98.0,58.32821,11.8559,39.386985,15.7972,15.7972,3.083247,3.083247,6.056,6.056,2.0397,2.0397,0.297,0.5243,1.1922423,23.7553,205.175,0.0,2019.0,0.005243,,,,,,,,,,,,,,ST_2
ST_2,6.5,99.0,99.0,99.0,58.32822,11.8559,39.387007,15.9237,15.9237,3.160598,3.160598,6.561,6.561,1.9995,1.9995,0.258,0.3507,1.2592956,24.3363,194.762,0.0,2019.0,0.003507,,,,,,,,,,,,,,ST_2
ST_2,7.0,100.0,100.0,100.0,58.32822,11.8559,39.38703,15.866,15.866,3.213278,3.213278,7.066,7.066,1.8785,1.8785,0.254,0.3304,1.0565427,24.8206,167.941,0.0,2019.0,0.003304,,,,,,,,,,,,,,ST_2
ST_2,7.5,101.0,101.0,101.0,58.32822,11.8559,39.38705,15.8127,15.8127,3.241139,3.241139,7.571,7.571,1.7618,1.7618,0.298,0.2912,0.983358,25.092,151.148,0.0,2019.0,0.002912,,,,,,,,,,,,,,ST_2
ST_2,8.0,102.0,102.0,102.0,58.32822,11.8559,39.387069,15.7196,15.7196,3.274163,3.274163,8.075,8.075,1.6475,1.6475,0.307,0.3001,0.9281797,25.4342,135.244,0.0,2019.0,0.0030009999999999,,,,,,,,,,,,,,ST_2
ST_2,8.5,103.0,103.0,103.0,58.32822,11.8559,39.387088,15.3971,15.3971,3.318071,3.318071,8.58,8.58,1.5453,1.5453,0.301,0.289,0.8790154,26.0234,124.365,0.0,2019.0,0.0028899999999999,,,,,,,,,,,,,,ST_2
ST_2,9.0,104.0,104.0,104.0,58.32821,11.8559,39.387108,15.1591,15.1591,3.338002,3.338002,9.085,9.085,1.4031,1.4031,0.299,0.3243,0.9167439,26.3545,100.475,0.0,2019.0,0.003243,,,,,,,,,,,,,,ST_2
ST_2,9.5,105.0,105.0,105.0,58.32821,11.8559,39.387127,14.8503,14.8503,3.365172,3.365172,9.589,9.589,1.2341,1.2341,0.296,0.2483,1.121565,26.8022,73.024,0.0,2019.0,0.002483,,,,,,,,,,,,,,ST_2
ST_2,10.0,106.0,106.0,106.0,58.32822,11.8559,39.387147,14.679,14.679,3.381068,3.381068,10.094,10.094,1.1117,1.1117,0.297,0.2347,1.3029383,27.0613,62.927,0.0,2019.0,0.002347,,,,,,,,,,,,,,ST_2
ST_2,10.5,107.0,107.0,107.0,58.32822,11.8559,39.387167,14.1997,14.1997,3.429587,3.429587,10.599,10.599,1.0206,1.0206,0.3,0.2344,1.3380041,27.833,55.577,0.0,2019.0,0.002344,,,,,,,,,,,,,,ST_2
ST_2,11.0,108.0,108.0,108.0,58.32822,11.8559,39.387187,13.9501,13.9501,3.442364,3.442364,11.103,11.103,0.9415,0.9415,0.289,0.2038,1.2132069,28.1287,47.512,0.0,2019.0,0.002038,,,,,,,,,,,,,,ST_2
ST_2,11.5,109.0,109.0,109.0,58.32822,11.8559,39.387207,13.8671,13.8671,3.439321,3.439321,11.608,11.608,0.8758,0.8758,0.286,0.2068,1.0999217,28.1615,40.312,0.0,2019.0,0.002068,,,,,,,,,,,,,,ST_2
ST_2,12.0,110.0,110.0,110.0,58.32822,11.8559,39.387228,13.8324,13.8324,3.437555,3.437555,12.113,12.113,0.8402,0.8402,0.288,0.2021,1.0552435,28.1707,40.047,0.0,2019.0,0.002021,,,,,,,,,,,,,,ST_2
ST_2,12.5,111.0,111.0,111.0,58.32822,11.8559,39.387248,13.5819,13.5819,3.430263,3.430263,12.618,12.618,0.8233,0.8233,0.285,0.1972,1.0137136,28.2886,40.744,0.0,2019.0,0.001972,,,,,,,,,,,,,,ST_2
ST_2,13.0,112.0,112.0,112.0,58.32822,11.8559,39.387268,13.453,13.453,3.45743,3.45743,13.122,13.122,0.8088,0.8088,0.286,0.1763,1.0500476,28.6329,39.355,0.0,2019.0,0.001763,,,,,,,,,,,,,,ST_2
ST_2,13.5,113.0,113.0,113.0,58.32823,11.8559,39.387288,13.4219,13.4219,3.467837,3.467837,13.627,13.627,0.7961,0.7961,0.295,0.1493,1.0057902,28.7517,37.596,0.0,2019.0,0.001493,,,,,,,,,,,,,,ST_2
ST_2,14.0,114.0,114.0,114.0,58.32824,11.8559,39.387308,13.2192,13.2192,3.467331,3.467331,14.132,14.132,0.7981,0.7981,0.291,0.1966,0.9992409,28.9002,40.376,0.0,2019.0,0.001966,,,,,,,,,,,,,,ST_2
ST_2,14.5,115.0,115.0,115.0,58.32824,11.8559,39.387328,13.2737,13.2737,3.494493,3.494493,14.637,14.637,0.7966,0.7966,0.292,0.1758,1.0299438,29.1092,39.684,0.0,2019.0,0.001758,,,,,,,,,,,,,,ST_2
ST_2,15.0,116.0,116.0,116.0,58.32824,11.8559,39.387348,13.6661,13.6661,3.568425,3.568425,15.141,15.141,0.7947,0.7947,0.299,0.1668,1.1732653,29.4886,38.75,0.0,2019.0,0.001668,,,,,,,,,,,,,,ST_2
ST_2,15.5,117.0,117.0,117.0,58.32822,11.8559,39.387367,13.6466,13.6466,3.606291,3.606291,15.646,15.646,0.8126,0.8126,0.3,0.1523,1.2566268,29.8515,43.845,0.0,2019.0,0.0015229999999999,,,,,,,,,,,,,,ST_2
ST_2,16.0,118.0,118.0,118.0,58.32822,11.8559,39.387388,12.4292,12.4292,3.514142,3.514142,16.151,16.151,0.8614,0.8614,0.288,0.2119,1.2751112,29.9513,56.854,0.0,2019.0,0.002119,,,,,,,,,,,,,,ST_2
ST_2,16.5,119.0,119.0,119.0,58.32822,11.8559,39.387417,11.2478,11.2478,3.420003,3.420003,16.655,16.655,0.8468,0.8468,0.185,0.2334,1.224702,29.9992,44.851,0.0,2019.0,0.002334,,,,,,,,,,,,,,ST_2
ST_2,17.0,120.0,120.0,120.0,58.32822,11.8559,39.387522,11.9565,11.9565,3.448368,3.448368,17.16,17.16,0.7228,0.7228,0.0040000000000000036,0.2672,1.1217564,29.7047,28.986,0.0,2019.0,0.002672,,,,,,,,,,,,,,ST_2
ST_2,17.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST_2
ST_2,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST_2
ST_2,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST_2
ST_2,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST_2
ST_2,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST_2
ST_2,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST_2
ST_2,20.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST_2
ST_2,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST_2
ST_2,21.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST_2
ST_2,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST_2
ST_2,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST_2
ST_2,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST_2
ST_2,23.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST_2
ST_2,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST_2
ST_2,24.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST_2
ST_2,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST_2
ST_2,25.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST_2
ST_2,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST_2
ST_2,26.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST_2
ST_2,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST_2
ST_2,27.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST_2
ST_2,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST_2
ST_2,28.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST_2
ST_2,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST_2
ST_2,29.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST_2
ST_2,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST_2
ST_2,30.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST_2
ST_2,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST_2
ST_2,31.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST_2
ST_2,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST_2
ST_2,32.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST_2
ST_2,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST_2
ST_2,33.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST_2
ST_2,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST_2
ST_2,34.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST_2
ST_2,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST_2
ST_2,35.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST_2
ST_2,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST_2
ST_2,36.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST_2
ST_2,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST_2
ST_2,37.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST_2
ST_2,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST_2
ST_2,38.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST_2
ST_2,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST_2
ST_2,39.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST_2
ST_2,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST_2
ST_2,40.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST_2
ST_2,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST_2
ST_2,41.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST_2
ST_2,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST_2
ST_2,42.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST_2
ST_2,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST_2
ST_2,43.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST_2
ST_2,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST_2
ST_2,44.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST_2
ST_2,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST_2
ST_2,45.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST_2
ST_2,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST_2
ST_2,46.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST_2
ST_2,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST_2
ST_2,47.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST_2
ST_2,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST_2
ST_2,48.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST_2
ST_2,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST_2
ST_2,49.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST_2
ST_2,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST_2
ST_6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST_6
ST_6,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST_6
ST_6,1.0,121.0,259.0,259.0,58.34156,11.89877,39.486312,15.7974,15.7974,2.927023,2.927023,1.009,1.009,2.0884,2.0884,0.06,1.4375,1.1644872,22.4333,214.252,0.0,2019.0,0.014375,,,,,,,,,,,,,,ST_6
ST_6,1.5,122.0,260.0,260.0,58.3416,11.89876,39.486623,15.89,15.89,2.978556,2.978556,1.514,1.514,2.0643,2.0643,0.239,1.3325,1.2072364,22.8156,210.553,0.0,2019.0,0.013325,,,,,,,,,,,,,,ST_6
ST_6,2.0,123.0,261.0,261.0,58.3416,11.89876,39.486648,15.926,15.926,3.010008,3.010008,2.019,2.019,2.0596,2.0596,0.251,1.0623,1.1896563,23.0603,208.459,0.0,2019.0,0.010623,,,,,,,,,,,,,,ST_6
ST_6,2.5,124.0,262.0,262.0,58.3416,11.89876,39.486666,15.9323,15.9323,3.029881,3.029881,2.523,2.523,2.0338,2.0338,0.317,1.0185,1.2009825,23.2244,201.881,0.0,2019.0,0.010185,,,,,,,,,,,,,,ST_6
ST_6,3.0,125.0,263.0,263.0,58.3416,11.89876,39.486685,15.9284,15.9284,3.041379,3.041379,3.028,3.028,2.0058,2.0058,0.313,0.9916,1.1792037,23.3237,197.294,0.0,2019.0,0.009916,,,,,,,,,,,,,,ST_6
ST_6,3.5,126.0,264.0,264.0,58.3416,11.89876,39.486701,15.9402,15.9402,3.040348,3.040348,3.533,3.533,1.974,1.974,0.345,0.9212,1.1778584,23.308,192.062,0.0,2019.0,0.009212,,,,,,,,,,,,,,ST_6
ST_6,4.0,127.0,265.0,265.0,58.3416,11.89876,39.486718,15.9426,15.9426,3.054654,3.054654,4.037,4.037,1.9538,1.9538,0.352,0.793,1.1629935,23.4273,190.4,0.0,2019.0,0.00793,,,,,,,,,,,,,,ST_6
ST_6,4.5,128.0,266.0,266.0,58.3416,11.89875,39.486735,15.9105,15.9105,3.077338,3.077338,4.542,4.542,1.936,1.936,0.331,0.794,1.1426732,23.6382,189.192,0.0,2019.0,0.00794,,,,,,,,,,,,,,ST_6
ST_6,5.0,129.0,267.0,267.0,58.3416,11.89874,39.486753,15.9326,15.9326,3.082829,3.082829,5.047,5.047,1.9082,1.9082,0.324,0.6945,1.1711115,23.6716,183.812,0.0,2019.0,0.006945,,,,,,,,,,,,,,ST_6
ST_6,5.5,130.0,268.0,268.0,58.3416,11.89874,39.486767,15.8831,15.8831,3.170926,3.170926,5.552,5.552,1.8837,1.8837,0.404,0.4691,1.1880362,24.4494,178.728,0.0,2019.0,0.004691,,,,,,,,,,,,,,ST_6
ST_6,6.0,131.0,269.0,269.0,58.3416,11.89874,39.48678,15.8496,15.8496,3.174503,3.174503,6.056,6.056,1.8561,1.8561,0.433,0.3117,1.1385154,24.5003,175.69,0.0,2019.0,0.003117,,,,,,,,,,,,,,ST_6
ST_6,6.5,132.0,270.0,270.0,58.3416,11.89874,39.486792,15.8339,15.8339,3.129948,3.129948,6.561,6.561,1.7831,1.7831,0.476,0.3524,1.077061,24.1304,159.24,0.0,2019.0,0.003524,,,,,,,,,,,,,,ST_6
ST_6,7.0,133.0,271.0,271.0,58.3416,11.89874,39.486806,15.6391,15.6391,3.183252,3.183252,7.066,7.066,1.7102,1.7102,0.444,0.3688,1.0371797,24.7066,144.776,0.0,2019.0,0.003688,,,,,,,,,,,,,,ST_6
ST_6,7.5,134.0,272.0,272.0,58.3416,11.89874,39.486819,15.3974,15.3974,3.263718,3.263718,7.57,7.57,1.6959,1.6959,0.416,0.3598,0.9938031,25.5524,153.112,0.0,2019.0,0.003598,,,,,,,,,,,,,,ST_6
ST_6,8.0,135.0,273.0,273.0,58.3416,11.89872,39.486832,15.2668,15.2668,3.289836,3.289836,8.075,8.075,1.6434,1.6434,0.44,0.3112,0.9601262,25.8637,146.411,0.0,2019.0,0.0031119999999999,,,,,,,,,,,,,,ST_6
ST_6,8.5,136.0,274.0,274.0,58.3416,11.89872,39.486845,15.1799,15.1799,3.299578,3.299578,8.58,8.58,1.5182,1.5182,0.458,0.2601,0.9745129,26.0056,113.743,0.0,2019.0,0.002601,,,,,,,,,,,,,,ST_6
ST_6,9.0,137.0,275.0,275.0,58.3416,11.89872,39.486858,15.1164,15.1164,3.307124,3.307124,9.085,9.085,1.3942,1.3942,0.457,0.2329,0.971188,26.1134,90.736,0.0,2019.0,0.002329,,,,,,,,,,,,,,ST_6
ST_6,9.5,138.0,276.0,276.0,58.3416,11.89872,39.486871,14.8681,14.8681,3.327883,3.327883,9.59,9.59,1.2956,1.2956,0.461,0.2238,1.1103718,26.4618,81.543,0.0,2019.0,0.002238,,,,,,,,,,,,,,ST_6
ST_6,10.0,139.0,277.0,277.0,58.3416,11.89872,39.486884,14.7984,14.7984,3.3304,3.3304,10.094,10.094,1.2175,1.2175,0.449,0.2411,1.128882,26.5311,77.605,0.0,2019.0,0.002411,,,,,,,,,,,,,,ST_6
ST_6,10.5,140.0,278.0,278.0,58.34161,11.89872,39.486897,14.6248,14.6248,3.333839,3.333839,10.599,10.599,1.1307,1.1307,0.436,0.2402,1.0975807,26.6797,66.786,0.0,2019.0,0.002402,,,,,,,,,,,,,,ST_6
ST_6,11.0,141.0,279.0,279.0,58.34162,11.89872,39.486912,14.4733,14.4733,3.340182,3.340182,11.103,11.103,1.0519,1.0519,0.414,0.1928,1.1742807,26.8401,56.716,0.0,2019.0,0.001928,,,,,,,,,,,,,,ST_6
ST_6,11.5,142.0,280.0,280.0,58.34162,11.89872,39.486926,14.1845,14.1845,3.35305,3.35305,11.608,11.608,0.9872,0.9872,0.394,0.2165,1.1367817,27.156,51.718,0.0,2019.0,0.002165,,,,,,,,,,,,,,ST_6
ST_6,12.0,143.0,281.0,281.0,58.34161,11.89872,39.48694,14.1468,14.1468,3.38087,3.38087,12.113,12.113,0.938,0.938,0.429,0.2079,1.0024723,27.4321,46.828,0.0,2019.0,0.002079,,,,,,,,,,,,,,ST_6
ST_6,12.5,144.0,282.0,282.0,58.3416,11.89872,39.486952,13.7705,13.7705,3.388649,3.388649,12.618,12.618,0.8975,0.8975,0.47,0.1959,0.8985961,27.7719,42.984,0.0,2019.0,0.001959,,,,,,,,,,,,,,ST_6
ST_6,13.0,145.0,283.0,283.0,58.3416,11.89872,39.486964,13.6515,13.6515,3.41911,3.41911,13.123,13.123,0.8693,0.8693,0.466,0.1859,0.8976912,28.1351,41.473,0.0,2019.0,0.001859,,,,,,,,,,,,,,ST_6
ST_6,13.5,146.0,284.0,284.0,58.3416,11.89872,39.486978,13.2048,13.2048,3.40908,3.40908,13.627,13.627,0.8406,0.8406,0.451,0.1917,1.0166363,28.3735,39.434,0.0,2019.0,0.001917,,,,,,,,,,,,,,ST_6
ST_6,14.0,147.0,285.0,285.0,58.3416,11.89872,39.486992,12.7529,12.7529,3.391045,3.391045,14.132,14.132,0.8137,0.8137,0.429,0.1715,1.0801834,28.545,36.026,0.0,2019.0,0.001715,,,,,,,,,,,,,,ST_6
ST_6,14.5,148.0,286.0,286.0,58.3416,11.89872,39.487006,12.5316,12.5316,3.381651,3.381651,14.637,14.637,0.7903,0.7903,0.399,0.1753,0.9347978,28.6245,34.545,0.0,2019.0,0.001753,,,,,,,,,,,,,,ST_6
ST_6,15.0,149.0,287.0,287.0,58.3416,11.8987,39.487021,12.2915,12.2915,3.372182,3.372182,15.141,15.141,0.7661,0.7661,0.4,0.1835,0.8972615,28.7184,30.882,0.0,2019.0,0.001835,,,,,,,,,,,,,,ST_6
ST_6,15.5,150.0,288.0,288.0,58.3416,11.8987,39.487034,11.8687,11.8687,3.350749,3.350749,15.646,15.646,0.7484,0.7484,0.435,0.1734,0.8985627,28.8403,29.229,0.0,2019.0,0.001734,,,,,,,,,,,,,,ST_6
ST_6,16.0,151.0,289.0,289.0,58.3416,11.8987,39.487046,11.5184,11.5184,3.330929,3.330929,16.151,16.151,0.735,0.735,0.457,0.1945,0.9486894,28.9226,28.771,0.0,2019.0,0.001945,,,,,,,,,,,,,,ST_6
ST_6,16.5,152.0,290.0,290.0,58.34161,11.8987,39.487058,10.8263,10.8263,3.294268,3.294268,16.656,16.656,0.721,0.721,0.477,0.1824,0.8987425,29.1115,27.089,0.0,2019.0,0.001824,,,,,,,,,,,,,,ST_6
ST_6,17.0,153.0,291.0,291.0,58.34162,11.8987,39.487071,10.1983,10.1983,3.261367,3.261367,17.16,17.16,0.7054,0.7054,0.467,0.1875,0.8596857,29.2897,24.727,0.0,2019.0,0.001875,,,,,,,,,,,,,,ST_6
ST_6,17.5,154.0,292.0,292.0,58.34162,11.8987,39.487085,9.5687,9.5687,3.241538,3.241538,17.665,17.665,0.6871,0.6871,0.437,0.2293,0.937467,29.6047,21.898,0.0,2019.0,0.002293,,,,,,,,,,,,,,ST_6
ST_6,18.0,155.0,293.0,293.0,58.34162,11.8987,39.487099,8.9945,8.9945,3.234411,3.234411,18.17,18.17,0.6651,0.6651,0.409,0.3555,1.1117374,30.0107,17.859,0.0,2019.0,0.003555,,,,,,,,,,,,,,ST_6
ST_6,18.5,156.0,294.0,294.0,58.34162,11.8987,39.487114,8.4167,8.4167,3.255839,3.255839,18.674,18.674,0.64,0.64,0.403,0.8613999999999999,1.1903049,30.7265,13.2,0.0,2019.0,0.008614,,,,,,,,,,,,,,ST_6
ST_6,19.0,157.0,295.0,295.0,58.34162,11.8987,39.487127,8.2484,8.2484,3.282385,3.282385,19.179,19.179,0.6185,0.6185,0.428,1.5687,1.2988632,31.1533,9.635,0.0,2019.0,0.015687,,,,,,,,,,,,,,ST_6
ST_6,19.5,158.0,296.0,296.0,58.34162,11.8987,39.48714,8.1977,8.1977,3.304554,3.304554,19.684,19.684,0.6037,0.6037,0.454,2.0005,1.4170385,31.4315,9.011,0.0,2019.0,0.020005,,,,,,,,,,,,,,ST_6
ST_6,20.0,159.0,297.0,297.0,58.34162,11.8987,39.487152,8.1866,8.1866,3.318654,3.318654,20.188,20.188,0.593,0.593,0.477,2.362,1.5361253,31.5899,9.039,0.0,2019.0,0.02362,,,,,,,,,,,,,,ST_6
ST_6,20.5,160.0,298.0,298.0,58.34162,11.8987,39.487165,8.2116,8.2116,3.332522,3.332522,20.693,20.693,0.5842,0.5842,0.465,2.6742,1.6394479,31.7135,8.733,0.0,2019.0,0.026742,,,,,,,,,,,,,,ST_6
ST_6,21.0,161.0,299.0,299.0,58.3416,11.8987,39.487178,8.2347,8.2347,3.337616,3.337616,21.198,21.198,0.576,0.576,0.451,2.972,1.6305137,31.7461,7.881,0.0,2019.0,0.02972,,,,,,,,,,,,,,ST_6
ST_6,21.5,162.0,300.0,300.0,58.3416,11.8987,39.487191,8.2814,8.2814,3.345686,3.345686,21.703,21.703,0.5686,0.5686,0.433,3.2014,1.7534975,31.7888,7.167,0.0,2019.0,0.032014,,,,,,,,,,,,,,ST_6
ST_6,22.0,163.0,301.0,301.0,58.3416,11.8987,39.487205,8.3489,8.3489,3.35536,3.35536,22.208,22.208,0.5615,0.5615,0.419,3.0898,1.8391151,31.8294,6.32,0.0,2019.0,0.030898,,,,,,,,,,,,,,ST_6
ST_6,22.5,164.0,302.0,302.0,58.3416,11.8987,39.487219,8.3831,8.3831,3.361538,3.361538,22.712,22.712,0.5559,0.5559,0.418,3.154,1.9444437,31.8632,5.823,0.0,2019.0,0.03154,,,,,,,,,,,,,,ST_6
ST_6,23.0,165.0,303.0,303.0,58.3416,11.8987,39.487233,8.4354,8.4354,3.369548,3.369548,23.217,23.217,0.5515,0.5515,0.419,3.3641,2.0762223,31.8997,5.537,0.0,2019.0,0.033641,,,,,,,,,,,,,,ST_6
ST_6,23.5,166.0,304.0,304.0,58.3416,11.8987,39.487248,8.4884,8.4884,3.377418,3.377418,23.722,23.722,0.5476,0.5476,0.403,3.5184,2.1743017,31.9341,5.255,0.0,2019.0,0.035184,,,,,,,,,,,,,,ST_6
ST_6,24.0,167.0,305.0,305.0,58.3416,11.8987,39.487263,8.5363,8.5363,3.384589,3.384589,24.227,24.227,0.5442,0.5442,0.397,3.3456,2.1512502,31.9658,4.942,0.0,2019.0,0.033456,,,,,,,,,,,,,,ST_6
ST_6,24.5,168.0,306.0,306.0,58.3416,11.8987,39.487278,8.5851,8.5851,3.391516,3.391516,24.731,24.731,0.5412,0.5412,0.394,2.8936,1.9023737,31.9938,4.558,0.0,2019.0,0.028936,,,,,,,,,,,,,,ST_6
ST_6,25.0,169.0,307.0,307.0,58.3416,11.8987,39.487294,8.6424,8.6424,3.399803,3.399803,25.236,25.236,0.5387,0.5387,0.373,1.9749,1.5966265,32.0284,4.378,0.0,2019.0,0.019749,,,,,,,,,,,,,,ST_6
ST_6,25.5,170.0,308.0,308.0,58.3416,11.89869,39.48735,8.608,8.608,3.380551,3.380551,25.741,25.741,0.5321,0.5321,-0.119,1.3445,1.3630983,31.858,3.76,0.0,2019.0,0.013445,,,,,,,,,,,,,,ST_6
ST_6,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST_6
ST_6,26.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST_6
ST_6,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST_6
ST_6,27.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST_6
ST_6,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST_6
ST_6,28.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST_6
ST_6,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST_6
ST_6,29.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST_6
ST_6,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST_6
ST_6,30.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST_6
ST_6,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST_6
ST_6,31.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST_6
ST_6,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST_6
ST_6,32.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST_6
ST_6,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST_6
