"Station","prDM","Unnamed: 0.1","Unnamed: 0","latitude","longitude","timeJ","t090C","T0","c0S/m","C0","p","sbeox0V","oxy0","dz/dtM","flECO-AFL","upoly0","sal00","sbox0Mm/Kg","depSM","flag","Year","Fluorescence","sbeox0ML/L","density00","svCM","scan","t190C","T1","c1S/m","C1","sbeox1V","oxy1","xmiss","potemp090C","sbeox0PS"
"ST_1",1.4,1088.5,1088.5,NA,NA,NA,18.6335,18.6335,2.6663605,2.6663605,1.4,2.5774,2.5774,NA,2.15036682346763,4.9189174,18.88145,NA,1.387,NA,2023,0.0530640000000001,5.19035,NA,NA,1089.5,NA,NA,NA,NA,NA,NA,80.18615,18.6333,88.8175
"ST_1",1.5,730.333333333333,730.333333333333,NA,NA,NA,18.6569111111111,18.6569111111111,2.66526911111111,2.66526911111111,1.5,2.58427777777778,2.58427777777778,NA,1.98008037084705,4.90929157777778,18.8624333333333,NA,1.486,NA,2023,0.0488618888888889,5.21712222222222,NA,NA,731.333333333333,NA,NA,NA,NA,NA,NA,79.9961222222222,18.6567111111111,89.3064444444445
"ST_1",1.6,1563.61538461538,1563.61538461538,NA,NA,NA,18.5670923076923,18.5670923076923,2.724539,2.724539,1.6,2.47936923076923,2.47936923076923,NA,2.1603700229952,4.95557246153846,19.3652769230769,NA,1.585,0,2023,0.0533108461538462,4.87232307692308,NA,NA,1564.61538461538,NA,NA,NA,NA,NA,NA,80.2836692307692,18.5667923076923,83.5086923076923
"ST_1",1.7,1570.93333333333,1570.93333333333,NA,NA,NA,18.5451666666667,18.5451666666667,2.7321654,2.7321654,1.7,2.47434,2.47434,NA,2.16892682657987,4.96175923333333,19.4350733333333,NA,1.684,0,2023,0.053522,4.87388,NA,NA,1571.93333333333,NA,NA,NA,NA,NA,NA,80.5025666666667,18.5448666666667,83.5346666666667
"ST_1",1.8,1577.05555555556,1577.05555555556,NA,NA,NA,18.5342388888889,18.5342388888889,2.7385235,2.7385235,1.8,2.47097222222222,2.47097222222222,NA,2.16892682657987,4.96968021666667,19.4898444444444,NA,1.783,0,2023,0.053522,4.8748,NA,NA,1578.05555555556,NA,NA,NA,NA,NA,NA,80.6959666666667,18.5339388888889,83.5602222222222
"ST_1",1.9,1582.47368421053,1582.47368421053,NA,NA,NA,18.5306052631579,18.5306052631579,2.74428989473684,2.74428989473684,1.9,2.46831052631579,2.46831052631579,NA,2.16892682657987,4.98054338947368,19.5366631578947,NA,1.882,0,2023,0.053522,4.8742,NA,NA,1583.47368421053,NA,NA,NA,NA,NA,NA,80.873947368421,18.5303052631579,83.5684210526316
"ST_1",2,1587.52380952381,1587.52380952381,NA,NA,NA,18.5316142857143,18.5316142857143,2.74796452380952,2.74796452380952,2,2.46624285714286,2.46624285714286,NA,2.12227016664559,4.99588508571429,19.5649,NA,1.98147619047619,0,2023,0.0523706666666666,4.8734,NA,NA,1588.52380952381,NA,NA,NA,NA,NA,NA,81.0532714285714,18.5313142857143,83.5690476190476
"ST_1",2.1,1592.22727272727,1592.22727272727,NA,NA,NA,18.53585,18.53585,2.75006545454545,2.75006545454545,2.1,2.46453181818182,2.46453181818182,NA,1.79211787097681,5.01090091363636,19.5792772727273,NA,2.08077272727273,0,2023,0.0442235909090909,4.87205454545454,NA,NA,1593.22727272727,NA,NA,NA,NA,NA,NA,81.2255,18.53555,83.5605454545455
"ST_1",2.2,1596.77272727273,1596.77272727273,NA,NA,NA,18.5399181818182,18.5399181818182,2.75121059090909,2.75121059090909,2.2,2.46306818181818,2.46306818181818,NA,1.79211787097681,5.01991731363636,19.5862954545455,NA,2.17922727272727,0,2023,0.0442235909090909,4.87049090909091,NA,NA,1597.77272727273,NA,NA,NA,NA,NA,NA,81.3782818181818,18.5396181818182,83.5439090909091
"ST_1",2.3,1601.17391304348,1601.17391304348,NA,NA,NA,18.5425695652174,18.5425695652174,2.75151417391304,2.75151417391304,2.3,2.46164782608696,2.46164782608696,NA,1.78556250939981,5.02451906521739,19.5874304347826,NA,2.27882608695652,0,2023,0.0440618260869565,4.86853043478261,NA,NA,1602.17391304348,NA,NA,NA,NA,NA,NA,81.513447826087,18.5421695652174,83.5157826086956
