"Station","prDM","Column1","scan","p","t090C","T0","t190C","T1","c0S/m","C0","c1S/m","C1","sbeox0V","oxy0","sbeox1V","oxy1","flECO-AFL","upoly0","depSM","sal00","sal11","sbeox0ML/L","sbeox1ML/L","flag","Year"
"ST_10_wed",27.3,37191.8695652174,2269.86956521739,27.3,8.44172608695652,8.44172608695652,NA,NA,3.34975943478261,3.34975943478261,NA,NA,0.514713043478261,0.514713043478261,0.583213043478261,0.583213043478261,1.5648235258414,0.113845334782609,27.0441304347826,31.6845434782609,NA,-0.0272608695652174,0.296939130434783,0,2021
"ST_10_wed",27.4,37196.3043478261,2274.30434782609,27.4,8.45123913043478,8.45123913043478,NA,NA,3.35198330434783,3.35198330434783,NA,NA,0.514069565217391,0.514069565217391,0.582769565217391,0.582769565217391,1.5648235258414,0.113484286956522,27.1436956521739,31.6992739130435,NA,-0.0289608695652174,0.295708695652174,0,2021
"ST_10_wed",27.5,37200.6956521739,2278.69565217391,27.5,8.46009130434783,8.46009130434783,NA,NA,3.35404413043478,3.35404413043478,NA,NA,0.513430434782609,0.513430434782609,0.582330434782609,0.582330434782609,1.5648235258414,0.113160356521739,27.243,31.7128869565217,NA,-0.0305391304347826,0.294660869565217,0,2021
"ST_10_wed",27.6,37205.1363636364,2283.13636363636,27.6,8.46844545454545,8.46844545454545,NA,NA,3.35597145454545,3.35597145454545,NA,NA,0.512772727272727,0.512772727272727,0.581986363636364,0.581986363636364,1.5648235258414,0.112818659090909,27.3418636363636,31.7255681818182,NA,-0.0321681818181818,0.293759090909091,0,2021
"ST_10_wed",27.7,37209.5652173913,2287.5652173913,27.7,8.47616086956522,8.47616086956522,NA,NA,3.35774973913043,3.35774973913043,NA,NA,0.512086956521739,0.512086956521739,0.58154347826087,0.58154347826087,1.46998573639647,0.112454569565217,27.441,31.7372130434783,NA,-0.0338826086956522,0.292530434782609,0,2021
"ST_10_wed",27.8,37214,2292,27.8,8.4833,8.4833,NA,NA,3.359408,3.359408,NA,NA,0.5114,0.5114,0.5811,0.5811,1.46998573639647,0.1121792,27.54,31.7481,NA,-0.0354,0.2914,0,2021
"ST_10_wed",27.9,37218.5,2296.5,27.9,8.48995,8.48995,NA,NA,3.36099,3.36099,NA,NA,0.51085,0.51085,0.58065,0.58065,1.46208258727605,0.11199225,27.639,31.75865,NA,-0.0364,0.2903,0,2021
"ST_10_wed",28,37222.9565217391,2300.95652173913,28,8.49613913043478,8.49613913043478,NA,NA,3.36246991304348,3.36246991304348,NA,NA,0.510404347826087,0.510404347826087,0.580304347826087,0.580304347826087,1.46998573639647,0.111874026086957,27.738,31.7685086956522,NA,-0.0370913043478261,0.289608695652174,0,2021
"ST_10_wed",28.1,37227.4545454545,2305.45454545455,28.1,8.50189090909091,8.50189090909091,NA,NA,3.36387318181818,3.36387318181818,NA,NA,0.509854545454545,0.509854545454545,0.579854545454545,0.579854545454545,1.46998573639647,0.111787781818182,27.837,31.7780090909091,NA,-0.0382909090909091,0.288609090909091,0,2021
"ST_10_wed",28.2,37232,2310,28.2,8.5075,8.5075,NA,NA,3.365223,3.365223,NA,NA,0.5093,0.5093,0.5795,0.5795,1.45417943815564,0.1117209,27.936,31.7871,NA,-0.0396000000000001,0.288,0,2021
